
========================   JOB MAP   ========================
Data for JOB prterun-nid004337-1227969@1 offset 0 Total slots allocated 512
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 614.6375763964005, 0.47980702906936024, 0.21923683009495032, 0.47140249010258073, 0.31555034295983964, 0.04658701628510518, 0.08152878486911469, 0.029408191035210064, 0.0992613549802466, 0.04797300951151384, 0.16180477245959057, 2.321002795888344, 2.5699168825464507, 3.183223103239917, 5.425865405857749, 0.133597982445674, 12.779095165033773]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=614.6375763964005
set probIE=0.47980702906936024
set probEE=0.21923683009495032
set probII=0.47140249010258073
set probEI=0.31555034295983964
set weightEI=0.04658701628510518
set weightIE=0.08152878486911469
set weightEE=0.029408191035210064
set weightII=0.0992613549802466
set gnabar_E=0.04797300951151384
set gkbar_E=0.16180477245959057
set gnabar_I=2.321002795888344
set gkbar_I=2.5699168825464507
set tau1_exc=3.183223103239917
set tau2_exc=5.425865405857749
set tau1_inh=0.133597982445674
set tau2_inh=12.779095165033773
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_29_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_29_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1138.8246684327817, 0.549087107366618, 0.5411100821256477, 0.519739443322994, 0.36869296403354823, 0.06975616366300656, 0.01343851669307261, 0.017333590969144653, 0.07064822794004502, 1.683613992707162, 0.9883158197329909, 1.2078279017577025, 0.5369791496851216, 4.557204116951366, 7.568036192565092, 0.4934393477011464, 12.913785947493373]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1138.8246684327817
set probIE=0.549087107366618
set probEE=0.5411100821256477
set probII=0.519739443322994
set probEI=0.36869296403354823
set weightEI=0.06975616366300656
set weightIE=0.01343851669307261
set weightEE=0.017333590969144653
set weightII=0.07064822794004502
set gnabar_E=1.683613992707162
set gkbar_E=0.9883158197329909
set gnabar_I=1.2078279017577025
set gkbar_I=0.5369791496851216
set tau1_exc=4.557204116951366
set tau2_exc=7.568036192565092
set tau1_inh=0.4934393477011464
set tau2_inh=12.913785947493373
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_30_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_30_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 561.4108068109624, 0.2830743350308321, 0.3864859375205594, 0.1472055552100343, 0.625590133427844, 0.001858241862751653, 0.036233595572551305, 0.0010285776080633524, 0.028885084978396203, 0.297857382122525, 1.7274609828160155, 0.6908567324795977, 3.6236059222964463, 4.756944664457677, 1.1227019991472587, 0.8535613289714519, 13.824693191989114]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=561.4108068109624
set probIE=0.2830743350308321
set probEE=0.3864859375205594
set probII=0.1472055552100343
set probEI=0.625590133427844
set weightEI=0.001858241862751653
set weightIE=0.036233595572551305
set weightEE=0.0010285776080633524
set weightII=0.028885084978396203
set gnabar_E=0.297857382122525
set gkbar_E=1.7274609828160155
set gnabar_I=0.6908567324795977
set gkbar_I=3.6236059222964463
set tau1_exc=4.756944664457677
set tau2_exc=1.1227019991472587
set tau1_inh=0.8535613289714519
set tau2_inh=13.824693191989114
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_31_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_31_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 301.69282613409814, 0.04907944713939982, 0.9314537551529192, 0.6628322289942007, 0.38067666098019237, 0.03979370389056369, 0.024145041631932197, 0.022526492213968352, 0.06593800683257449, 2.7930513720402934, 1.3068190426355852, 1.0957165661873864, 1.239149549930006, 5.140343894174822, 4.347434632517131, 0.44538295069535544, 9.027563213643454]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=301.69282613409814
set probIE=0.04907944713939982
set probEE=0.9314537551529192
set probII=0.6628322289942007
set probEI=0.38067666098019237
set weightEI=0.03979370389056369
set weightIE=0.024145041631932197
set weightEE=0.022526492213968352
set weightII=0.06593800683257449
set gnabar_E=2.7930513720402934
set gkbar_E=1.3068190426355852
set gnabar_I=1.0957165661873864
set gkbar_I=1.239149549930006
set tau1_exc=5.140343894174822
set tau2_exc=4.347434632517131
set tau1_inh=0.44538295069535544
set tau2_inh=9.027563213643454
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_32_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_32_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1933.7038046081736, 0.9390252673623624, 0.9864493149585061, 0.07662572757693553, 0.5251121829481605, 0.07262493396044532, 0.029574711536818368, 0.06202757188014307, 0.08177180509014027, 2.298816503872827, 0.8454166669265764, 1.722890190477216, 0.44604156365176806, 3.028942941902478, 0.9195547517812153, 0.4463969390487551, 6.281876784996366]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1933.7038046081736
set probIE=0.9390252673623624
set probEE=0.9864493149585061
set probII=0.07662572757693553
set probEI=0.5251121829481605
set weightEI=0.07262493396044532
set weightIE=0.029574711536818368
set weightEE=0.06202757188014307
set weightII=0.08177180509014027
set gnabar_E=2.298816503872827
set gkbar_E=0.8454166669265764
set gnabar_I=1.722890190477216
set gkbar_I=0.44604156365176806
set tau1_exc=3.028942941902478
set tau2_exc=0.9195547517812153
set tau1_inh=0.4463969390487551
set tau2_inh=6.281876784996366
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_33_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_33_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 85.00836548912739, 0.48227298552859577, 0.13748184372517624, 0.27241636584394224, 0.792611067452839, 0.01866349141677759, 0.07988268826479623, 0.04721981361737629, 0.06749078376048723, 0.7165992565113666, 1.2531460854822025, 0.9960862938343231, 0.3449333832404545, 5.969206337130743, 7.433389928494779, 0.6268493840915783, 11.705007428270676]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=85.00836548912739
set probIE=0.48227298552859577
set probEE=0.13748184372517624
set probII=0.27241636584394224
set probEI=0.792611067452839
set weightEI=0.01866349141677759
set weightIE=0.07988268826479623
set weightEE=0.04721981361737629
set weightII=0.06749078376048723
set gnabar_E=0.7165992565113666
set gkbar_E=1.2531460854822025
set gnabar_I=0.9960862938343231
set gkbar_I=0.3449333832404545
set tau1_exc=5.969206337130743
set tau2_exc=7.433389928494779
set tau1_inh=0.6268493840915783
set tau2_inh=11.705007428270676
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_34_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_34_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1207.4136245462753, 0.7820783843219974, 0.1162339717127483, 0.5660361217635955, 0.28490518873673876, 0.022474664105168574, 0.0032071063434439663, 0.08117013258060614, 0.0975874869754269, 2.6659288381489903, 1.410242618157544, 1.2939171155353704, 4.910891350877317, 4.5479404414102795, 0.5534265826399409, 0.8546680179656503, 11.114208290224074]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1207.4136245462753
set probIE=0.7820783843219974
set probEE=0.1162339717127483
set probII=0.5660361217635955
set probEI=0.28490518873673876
set weightEI=0.022474664105168574
set weightIE=0.0032071063434439663
set weightEE=0.08117013258060614
set weightII=0.0975874869754269
set gnabar_E=2.6659288381489903
set gkbar_E=1.410242618157544
set gnabar_I=1.2939171155353704
set gkbar_I=4.910891350877317
set tau1_exc=4.5479404414102795
set tau2_exc=0.5534265826399409
set tau1_inh=0.8546680179656503
set tau2_inh=11.114208290224074
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_35_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_35_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1391.0061832128376, 0.4109975862913936, 0.4983523911613317, 0.30313336370784516, 0.2647386028004435, 0.0005630825059371847, 0.05487235286159645, 0.04785509941988895, 0.06498553124786158, 0.5323585236054079, 1.699181113369412, 2.540495692130807, 4.6772443602119536, 3.334163318197982, 8.284291307144143, 0.923859206095336, 5.029432347728577]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1391.0061832128376
set probIE=0.4109975862913936
set probEE=0.4983523911613317
set probII=0.30313336370784516
set probEI=0.2647386028004435
set weightEI=0.0005630825059371847
set weightIE=0.05487235286159645
set weightEE=0.04785509941988895
set weightII=0.06498553124786158
set gnabar_E=0.5323585236054079
set gkbar_E=1.699181113369412
set gnabar_I=2.540495692130807
set gkbar_I=4.6772443602119536
set tau1_exc=3.334163318197982
set tau2_exc=8.284291307144143
set tau1_inh=0.923859206095336
set tau2_inh=5.029432347728577
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_36_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_36_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 669.394348178884, 0.3981735402408496, 0.9826346865582637, 0.18041070120938074, 0.1624980443451538, 0.022974563657447013, 0.05786623380417995, 0.0561379212423137, 0.0604603933241728, 3.173594759483611, 0.8127640273460504, 0.5668162384563041, 1.5542137952453359, 5.248098695997058, 0.2762079787616767, 0.24392274783018264, 14.390946408405167]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=669.394348178884
set probIE=0.3981735402408496
set probEE=0.9826346865582637
set probII=0.18041070120938074
set probEI=0.1624980443451538
set weightEI=0.022974563657447013
set weightIE=0.05786623380417995
set weightEE=0.0561379212423137
set weightII=0.0604603933241728
set gnabar_E=3.173594759483611
set gkbar_E=0.8127640273460504
set gnabar_I=0.5668162384563041
set gkbar_I=1.5542137952453359
set tau1_exc=5.248098695997058
set tau2_exc=0.2762079787616767
set tau1_inh=0.24392274783018264
set tau2_inh=14.390946408405167
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_37_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_37_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 585.1950300879955, 0.8006802251300652, 0.7686190163723439, 0.30407747070662183, 0.8115990413354255, 0.07766535184324451, 0.03397466399292966, 0.0026947629143168174, 0.040068147745801, 4.055131144036026, 1.0871792356425902, 2.3218810581882217, 1.0798670494499871, 3.710826776467927, 1.9044349445903763, 0.06627533566752711, 6.6216574482655055]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=585.1950300879955
set probIE=0.8006802251300652
set probEE=0.7686190163723439
set probII=0.30407747070662183
set probEI=0.8115990413354255
set weightEI=0.07766535184324451
set weightIE=0.03397466399292966
set weightEE=0.0026947629143168174
set weightII=0.040068147745801
set gnabar_E=4.055131144036026
set gkbar_E=1.0871792356425902
set gnabar_I=2.3218810581882217
set gkbar_I=1.0798670494499871
set tau1_exc=3.710826776467927
set tau2_exc=1.9044349445903763
set tau1_inh=0.06627533566752711
set tau2_inh=6.6216574482655055
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_38_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_38_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1418.899954878029, 0.2278229668622671, 0.3793519719467825, 0.2628441830668409, 0.5085616716340651, 0.021168489618539933, 0.055620191547046685, 0.07797736033242074, 0.0608084535944785, 4.581756394685152, 0.05293916007103028, 0.009907799801763706, 3.1960905592639612, 5.773711238613962, 8.8806455858854, 0.7201028510560885, 10.884703221162138]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1418.899954878029
set probIE=0.2278229668622671
set probEE=0.3793519719467825
set probII=0.2628441830668409
set probEI=0.5085616716340651
set weightEI=0.021168489618539933
set weightIE=0.055620191547046685
set weightEE=0.07797736033242074
set weightII=0.0608084535944785
set gnabar_E=4.581756394685152
set gkbar_E=0.05293916007103028
set gnabar_I=0.009907799801763706
set gkbar_I=3.1960905592639612
set tau1_exc=5.773711238613962
set tau2_exc=8.8806455858854
set tau1_inh=0.7201028510560885
set tau2_inh=10.884703221162138
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_39_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_39_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1476.7514218877877, 0.6271795420935932, 0.8671821767906401, 0.43680364556770734, 0.2462933776625541, 0.0018243777753116253, 0.052270052559996595, 0.09087647978328672, 0.0962442882548818, 0.9646869250287077, 1.1639355249890222, 2.0074431501619223, 4.458059736365056, 4.237387874532269, 3.6053148553690564, 0.7294444984059619, 8.785071097685261]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1476.7514218877877
set probIE=0.6271795420935932
set probEE=0.8671821767906401
set probII=0.43680364556770734
set probEI=0.2462933776625541
set weightEI=0.0018243777753116253
set weightIE=0.052270052559996595
set weightEE=0.09087647978328672
set weightII=0.0962442882548818
set gnabar_E=0.9646869250287077
set gkbar_E=1.1639355249890222
set gnabar_I=2.0074431501619223
set gkbar_I=4.458059736365056
set tau1_exc=4.237387874532269
set tau2_exc=3.6053148553690564
set tau1_inh=0.7294444984059619
set tau2_inh=8.785071097685261
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_40_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_40_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1617.6520645620615, 0.5833280629253812, 0.48349978586822384, 0.48225003092749597, 0.9917409057064975, 0.059862519757514734, 0.011340902766167615, 0.007240301597407584, 0.09120288478364154, 1.0118782029297209, 1.859227195528945, 0.7601333053164023, 2.6912439829959856, 2.253014855646895, 9.449653645310688, 0.7448623513825454, 6.66127111593938]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1617.6520645620615
set probIE=0.5833280629253812
set probEE=0.48349978586822384
set probII=0.48225003092749597
set probEI=0.9917409057064975
set weightEI=0.059862519757514734
set weightIE=0.011340902766167615
set weightEE=0.007240301597407584
set weightII=0.09120288478364154
set gnabar_E=1.0118782029297209
set gkbar_E=1.859227195528945
set gnabar_I=0.7601333053164023
set gkbar_I=2.6912439829959856
set tau1_exc=2.253014855646895
set tau2_exc=9.449653645310688
set tau1_inh=0.7448623513825454
set tau2_inh=6.66127111593938
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_41_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_41_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 970.5416593731942, 0.010903690681144163, 0.6699512400560176, 0.046136032525212256, 0.14889612456507895, 0.03319924931039349, 0.002503866504770358, 0.02859705013589714, 0.00033112103682720885, 4.049172307435614, 1.8145432835122883, 1.0936495027178417, 2.655925851797005, 4.771929924972052, 0.039365791005899764, 0.696202424985113, 5.378915849121807]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=970.5416593731942
set probIE=0.010903690681144163
set probEE=0.6699512400560176
set probII=0.046136032525212256
set probEI=0.14889612456507895
set weightEI=0.03319924931039349
set weightIE=0.002503866504770358
set weightEE=0.02859705013589714
set weightII=0.00033112103682720885
set gnabar_E=4.049172307435614
set gkbar_E=1.8145432835122883
set gnabar_I=1.0936495027178417
set gkbar_I=2.655925851797005
set tau1_exc=4.771929924972052
set tau2_exc=0.039365791005899764
set tau1_inh=0.696202424985113
set tau2_inh=5.378915849121807
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_42_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_42_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1757.240283187786, 0.9836335432261268, 0.022700902201354456, 0.6007228045840164, 0.8594297308476682, 0.035672396424218766, 0.048443912614376486, 0.08404280508649827, 0.058346189937512505, 2.917490391639974, 0.4429363305745082, 1.5052172076802663, 0.18881890755649908, 5.469200141715044, 7.066731386520821, 0.21834415515351868, 12.267079518430155]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1757.240283187786
set probIE=0.9836335432261268
set probEE=0.022700902201354456
set probII=0.6007228045840164
set probEI=0.8594297308476682
set weightEI=0.035672396424218766
set weightIE=0.048443912614376486
set weightEE=0.08404280508649827
set weightII=0.058346189937512505
set gnabar_E=2.917490391639974
set gkbar_E=0.4429363305745082
set gnabar_I=1.5052172076802663
set gkbar_I=0.18881890755649908
set tau1_exc=5.469200141715044
set tau2_exc=7.066731386520821
set tau1_inh=0.21834415515351868
set tau2_inh=12.267079518430155
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_43_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_43_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1046.2143328588625, 0.39654921427276035, 0.18514810102338974, 0.9576077929455036, 0.9789192928589371, 0.012846019314334767, 0.05334601152473226, 0.08261885953333363, 0.036409988091855215, 2.9525501207573472, 1.3008848681853724, 1.8409664212322565, 2.331892464699236, 3.7624331291280217, 6.158326033962673, 0.2320919565993536, 7.015383572815329]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1046.2143328588625
set probIE=0.39654921427276035
set probEE=0.18514810102338974
set probII=0.9576077929455036
set probEI=0.9789192928589371
set weightEI=0.012846019314334767
set weightIE=0.05334601152473226
set weightEE=0.08261885953333363
